SHBLON,SHBLAT,EHBLON,EHBLAT,count
121.45835736659767,31.268042668211258,121.40589846851861,31.277035878624105,11
121.45835736659767,31.259049457798415,121.48983270544511,31.214083405734186,11
121.45835736659767,31.259049457798415,121.44786558698186,31.28602908903695,11
121.45835736659767,31.259049457798415,121.44786558698186,30.81838214756897,11
121.45835736659767,31.259049457798415,121.42688202775024,31.28602908903695,11
121.54229160352416,31.20509019532134,121.53179982390834,31.22307661614703,11
121.34294779082376,31.277035878624105,121.34294779082376,31.259049457798415,11
121.26950533351308,31.169117353669957,121.31147245197633,31.142137722431418,11
121.45835736659767,31.1781105640828,121.51081626467672,31.232069826559876,11
121.45835736659767,31.1781105640828,121.43737380736606,31.169117353669957,11
121.45835736659767,30.94428709334881,121.46884914621349,30.935293882935966,11
121.45835736659767,30.935293882935966,121.56327516275577,31.1781105640828,11
121.45835736659767,30.935293882935966,121.55278338313997,31.187103774495647,11
121.54229160352416,31.232069826559876,121.48983270544511,31.28602908903695,11
121.45835736659767,30.935293882935966,121.54229160352416,31.295022299449798,11
121.45835736659767,30.935293882935966,121.54229160352416,31.187103774495647,11
121.35343957043956,31.106164880780035,121.36393135005538,31.13314451201857,11
121.35343957043956,31.106164880780035,121.37442312967119,31.09717167036719,11
121.35343957043956,31.106164880780035,121.34294779082376,31.09717167036719,11
121.45835736659767,30.935293882935966,121.48983270544511,31.151130932844264,11
121.35343957043956,31.13314451201857,121.32196423159213,31.142137722431418,11
121.44786558698186,31.357974772339716,121.42688202775024,31.366967982752563,11
121.35343957043956,31.13314451201857,121.36393135005538,31.106164880780035,11
121.44786558698186,31.348981561926873,121.44786558698186,31.33099514110118,11
121.35343957043956,31.13314451201857,121.39540668890281,31.13314451201857,11
121.54229160352416,31.241063036972722,121.52130804429254,31.214083405734186,11
121.35343957043956,31.13314451201857,121.50032448506091,31.1781105640828,11
121.54229160352416,31.241063036972722,121.52130804429254,31.22307661614703,11
121.35343957043956,31.12415130160573,121.35343957043956,31.106164880780035,11
121.35343957043956,31.106164880780035,121.31147245197633,31.070192039128653,11
121.45835736659767,30.989253145413038,121.45835736659767,30.97126672458735,11
121.45835736659767,30.989253145413038,121.46884914621349,30.998246355825884,11
121.45835736659767,31.169117353669957,121.44786558698186,31.169117353669957,11
121.54229160352416,31.22307661614703,121.51081626467672,31.232069826559876,11
121.54229160352416,31.22307661614703,121.51081626467672,31.241063036972722,11
121.45835736659767,31.16012414325711,121.47934092582929,31.16012414325711,11
121.45835736659767,31.16012414325711,121.43737380736606,31.142137722431418,11
121.45835736659767,31.16012414325711,121.42688202775024,31.16012414325711,11
121.45835736659767,31.16012414325711,121.42688202775024,31.151130932844264,11
121.45835736659767,31.151130932844264,121.44786558698186,31.151130932844264,11
121.45835736659767,31.142137722431418,121.45835736659767,31.13314451201857,11
121.45835736659767,31.13314451201857,121.43737380736606,31.142137722431418,11
121.45835736659767,31.079185249541496,121.45835736659767,31.061198828715806,11
121.35343957043956,31.079185249541496,121.36393135005538,31.088178459954342,11
121.35343957043956,31.079185249541496,121.37442312967119,31.088178459954342,11
121.45835736659767,31.03421919747727,121.45835736659767,31.025225987064424,11
121.26950533351308,31.151130932844264,121.27999711312889,31.196096984908493,11
121.45835736659767,31.025225987064424,121.44786558698186,31.03421919747727,11
121.35343957043956,31.088178459954342,121.35343957043956,31.09717167036719,11
121.45835736659767,31.025225987064424,121.42688202775024,31.016232776651577,11
121.45835736659767,30.989253145413038,121.47934092582929,30.980259935000195,11
121.34294779082376,31.259049457798415,121.32196423159213,31.241063036972722,11
121.45835736659767,31.304015509862644,121.44786558698186,31.28602908903695,11
121.45835736659767,31.304015509862644,121.45835736659767,31.28602908903695,11
121.34294779082376,31.232069826559876,121.42688202775024,31.20509019532134,11
121.46884914621349,31.25005624738557,121.42688202775024,31.241063036972722,11
121.34294779082376,31.106164880780035,121.384914909287,31.115158091192882,11
121.46884914621349,31.241063036972722,121.51081626467672,31.259049457798415,11
121.34294779082376,31.115158091192882,121.35343957043956,31.106164880780035,11
121.34294779082376,31.12415130160573,121.36393135005538,31.12415130160573,11
121.46884914621349,31.232069826559876,121.45835736659767,31.20509019532134,11
121.27999711312889,31.00723956623873,121.30098067236051,31.016232776651577,11
121.34294779082376,31.13314451201857,121.32196423159213,31.13314451201857,11
121.46884914621349,31.25005624738557,121.45835736659767,31.277035878624105,11
121.34294779082376,31.13314451201857,121.36393135005538,31.142137722431418,11
121.27999711312889,31.00723956623873,121.26950533351308,31.016232776651577,11
121.34294779082376,31.13314451201857,121.37442312967119,31.115158091192882,11
121.27999711312889,31.00723956623873,121.24852177428146,31.00723956623873,11
121.34294779082376,31.142137722431418,121.31147245197633,31.142137722431418,11
121.46884914621349,31.22307661614703,121.50032448506091,31.22307661614703,11
121.46884914621349,31.22307661614703,121.45835736659767,31.277035878624105,11
121.46884914621349,31.22307661614703,121.44786558698186,31.277035878624105,11
121.46884914621349,31.22307661614703,121.44786558698186,31.259049457798415,11
121.53179982390834,31.322001930688334,121.47934092582929,31.1781105640828,11
121.46884914621349,31.259049457798415,121.42688202775024,31.25005624738557,11
121.46884914621349,31.259049457798415,121.43737380736606,31.241063036972722,11
121.34294779082376,31.088178459954342,121.33245601120795,31.106164880780035,11
121.27999711312889,31.025225987064424,121.26950533351308,31.043212407890113,11
121.46884914621349,31.304015509862644,121.51081626467672,31.304015509862644,11
121.34294779082376,30.746436464266203,121.33245601120795,30.746436464266203,11
121.34294779082376,30.746436464266203,121.34294779082376,30.75542967467905,11
121.34294779082376,30.75542967467905,121.34294779082376,30.719456833027664,11
121.53179982390834,31.313008720275487,121.50032448506091,31.313008720275487,11
121.46884914621349,31.28602908903695,121.50032448506091,31.277035878624105,11
121.46884914621349,31.28602908903695,121.47934092582929,31.313008720275487,11
121.34294779082376,30.782409305917586,121.35343957043956,30.77341609550474,11
121.46884914621349,31.28602908903695,121.46884914621349,31.313008720275487,11
121.46884914621349,31.28602908903695,121.44786558698186,30.81838214756897,11
121.34294779082376,30.81838214756897,121.33245601120795,30.75542967467905,11
121.46884914621349,31.277035878624105,121.50032448506091,31.28602908903695,11
121.34294779082376,30.989253145413038,121.39540668890281,31.016232776651577,11
121.46884914621349,31.277035878624105,121.46884914621349,31.232069826559876,11
121.46884914621349,31.277035878624105,121.44786558698186,31.295022299449798,11
121.46884914621349,31.277035878624105,121.44786558698186,31.259049457798415,11
121.46884914621349,31.268042668211258,121.45835736659767,31.232069826559876,11
121.46884914621349,31.268042668211258,121.43737380736606,31.268042668211258,11
121.53179982390834,31.322001930688334,121.52130804429254,31.295022299449798,11
121.35343957043956,31.142137722431418,121.36393135005538,31.151130932844264,11
121.46884914621349,31.214083405734186,121.51081626467672,31.295022299449798,11
121.46884914621349,31.214083405734186,121.46884914621349,31.25005624738557,11
121.34294779082376,31.1781105640828,121.36393135005538,31.13314451201857,11
121.34294779082376,31.1781105640828,121.41639024813443,31.214083405734186,11
121.34294779082376,31.187103774495647,121.33245601120795,31.187103774495647,11
121.46884914621349,30.917307462110273,121.50032448506091,30.917307462110273,11
121.34294779082376,31.187103774495647,121.42688202775024,31.20509019532134,11
121.54229160352416,31.12415130160573,121.56327516275577,31.142137722431418,11
121.54229160352416,31.13314451201857,121.55278338313997,31.12415130160573,11
121.46884914621349,30.917307462110273,121.41639024813443,31.232069826559876,11
121.46884914621349,31.043212407890113,121.44786558698186,31.03421919747727,11
121.46884914621349,30.908314251697426,121.45835736659767,30.935293882935966,11
121.34294779082376,31.22307661614703,121.31147245197633,31.22307661614703,11
121.34294779082376,31.22307661614703,121.37442312967119,31.22307661614703,11
121.26950533351308,31.322001930688334,121.25901355389728,31.322001930688334,11
121.26950533351308,31.322001930688334,121.25901355389728,31.313008720275487,11
121.34294779082376,31.22307661614703,121.39540668890281,31.22307661614703,11
121.45835736659767,31.33099514110118,121.44786558698186,31.348981561926873,11
121.45835736659767,31.33099514110118,121.43737380736606,31.339988351514027,11
121.34294779082376,31.232069826559876,121.32196423159213,31.25005624738557,11
121.34294779082376,31.214083405734186,121.35343957043956,31.20509019532134,11
121.34294779082376,31.169117353669957,121.37442312967119,31.12415130160573,11
121.34294779082376,31.169117353669957,121.34294779082376,31.1781105640828,11
121.27999711312889,30.980259935000195,121.21704643543403,31.016232776651577,11
121.46884914621349,31.214083405734186,121.43737380736606,31.187103774495647,11
121.46884914621349,31.214083405734186,121.42688202775024,31.232069826559876,11
121.46884914621349,31.214083405734186,121.384914909287,31.241063036972722,11
121.46884914621349,31.214083405734186,121.384914909287,31.232069826559876,11
121.53179982390834,31.322001930688334,121.55278338313997,31.277035878624105,11
121.46884914621349,31.20509019532134,121.50032448506091,31.214083405734186,11
121.46884914621349,31.20509019532134,121.48983270544511,31.241063036972722,11
121.27999711312889,30.989253145413038,121.23802999466565,31.00723956623873,11
121.46884914621349,31.20509019532134,121.46884914621349,31.241063036972722,11
121.46884914621349,31.20509019532134,121.43737380736606,31.22307661614703,11
121.27999711312889,30.989253145413038,121.21704643543403,31.05220561830296,11
121.46884914621349,31.20509019532134,121.42688202775024,31.196096984908493,11
121.34294779082376,31.16012414325711,121.31147245197633,31.151130932844264,11
121.34294779082376,31.16012414325711,121.32196423159213,31.187103774495647,11
121.34294779082376,31.16012414325711,121.33245601120795,31.13314451201857,11
121.46884914621349,31.196096984908493,121.48983270544511,31.196096984908493,11
121.46884914621349,31.196096984908493,121.46884914621349,31.25005624738557,11
121.34294779082376,31.16012414325711,121.36393135005538,31.151130932844264,11
121.46884914621349,31.169117353669957,121.48983270544511,31.169117353669957,11
121.46884914621349,31.214083405734186,121.48983270544511,31.268042668211258,11
121.35343957043956,31.142137722431418,121.37442312967119,31.16012414325711,11
121.44786558698186,31.313008720275487,121.44786558698186,31.28602908903695,11
121.44786558698186,31.304015509862644,121.45835736659767,31.259049457798415,11
121.43737380736606,31.268042668211258,121.46884914621349,31.268042668211258,11
121.43737380736606,31.268042668211258,121.43737380736606,31.295022299449798,11
121.36393135005538,31.115158091192882,121.36393135005538,31.09717167036719,11
121.43737380736606,31.259049457798415,121.43737380736606,31.28602908903695,11
121.43737380736606,31.259049457798415,121.42688202775024,31.232069826559876,11
121.54229160352416,31.304015509862644,121.53179982390834,31.322001930688334,11
121.43737380736606,31.259049457798415,121.40589846851861,31.277035878624105,11
121.36393135005538,31.12415130160573,121.33245601120795,31.115158091192882,11
121.43737380736606,31.28602908903695,121.39540668890281,31.259049457798415,11
121.43737380736606,31.25005624738557,121.46884914621349,31.25005624738557,11
121.43737380736606,31.25005624738557,121.40589846851861,31.241063036972722,11
121.43737380736606,31.25005624738557,121.384914909287,31.232069826559876,11
121.43737380736606,31.241063036972722,121.52130804429254,31.268042668211258,11
121.43737380736606,31.241063036972722,121.47934092582929,31.22307661614703,11
121.43737380736606,31.241063036972722,121.43737380736606,31.268042668211258,11
121.43737380736606,31.232069826559876,121.47934092582929,31.241063036972722,11
121.43737380736606,31.232069826559876,121.45835736659767,31.20509019532134,11
121.43737380736606,31.232069826559876,121.40589846851861,31.25005624738557,11
121.36393135005538,31.12415130160573,121.39540668890281,31.115158091192882,11
121.43737380736606,31.28602908903695,121.45835736659767,31.295022299449798,11
121.43737380736606,31.295022299449798,121.45835736659767,31.304015509862644,11
121.43737380736606,31.304015509862644,121.41639024813443,31.304015509862644,11
121.44786558698186,30.908314251697426,121.42688202775024,30.89932104128458,11
121.44786558698186,30.89932104128458,121.44786558698186,30.917307462110273,11
121.36393135005538,30.72845004344051,121.34294779082376,30.71046362261482,11
121.43737380736606,31.402940824403945,121.41639024813443,31.393947613991102,11
121.36393135005538,30.75542967467905,121.34294779082376,30.746436464266203,11
121.36393135005538,30.764422885091893,121.36393135005538,30.72845004344051,11
121.36393135005538,30.77341609550474,121.36393135005538,30.764422885091893,11
121.43737380736606,31.348981561926873,121.42688202775024,31.357974772339716,11
121.36393135005538,30.989253145413038,121.36393135005538,30.998246355825884,11
121.43737380736606,31.33099514110118,121.45835736659767,31.22307661614703,11
121.54229160352416,31.295022299449798,121.52130804429254,31.304015509862644,11
121.43737380736606,31.33099514110118,121.44786558698186,31.232069826559876,11
121.43737380736606,31.33099514110118,121.43737380736606,31.295022299449798,11
121.43737380736606,31.33099514110118,121.41639024813443,31.339988351514027,11
121.43737380736606,31.322001930688334,121.44786558698186,31.339988351514027,11
121.36393135005538,31.03421919747727,121.384914909287,31.025225987064424,11
121.43737380736606,31.322001930688334,121.41639024813443,31.33099514110118,11
121.36393135005538,31.05220561830296,121.35343957043956,31.03421919747727,11
121.43737380736606,31.313008720275487,121.42688202775024,31.322001930688334,11
121.43737380736606,31.232069826559876,121.35343957043956,31.214083405734186,11
121.44786558698186,30.908314251697426,121.44786558698186,30.935293882935966,11
121.36393135005538,31.142137722431418,121.37442312967119,31.115158091192882,11
121.36393135005538,31.151130932844264,121.37442312967119,31.16012414325711,11
121.36393135005538,31.187103774495647,121.37442312967119,31.16012414325711,11
121.43737380736606,31.16012414325711,121.41639024813443,31.1781105640828,11
121.43737380736606,31.16012414325711,121.41639024813443,31.151130932844264,11
121.43737380736606,31.151130932844264,121.41639024813443,31.16012414325711,11
121.43737380736606,31.142137722431418,121.42688202775024,31.12415130160573,11
121.43737380736606,31.13314451201857,121.39540668890281,31.13314451201857,11
121.26950533351308,30.719456833027664,121.34294779082376,30.737443253853357,11
