sline,eline,sstop,estop,count,slon,slat,elon,elat
7号线,8号线,昌平路,耀华路,13,121.43800471430905,31.23566670657638,121.49017598337505,31.18047714665133
7号线,8号线,长寿路,耀华路,11,121.433698478293,31.241748450885744,121.49017598337505,31.18047714665133
8号线,8号线,大世界,耀华路,25,121.47481767492849,31.2292542522224,121.49017598337505,31.18047714665133
8号线,8号线,江月路,耀华路,12,121.5042326979684,31.086432071397773,121.49017598337505,31.18047714665133
8号线,8号线,沈杜公路,耀华路,15,121.5079991406917,31.0635111631312,121.49017598337505,31.18047714665133
8号线,8号线,西藏南路,耀华路,13,121.48501441365177,31.203962196670986,121.49017598337505,31.18047714665133
9号线,8号线,漕河泾开发区,耀华路,11,121.39298139926555,31.172308892848147,121.49017598337505,31.18047714665133
10号线,8号线,伊犁路,老西门,11,121.39940058732157,31.20097434412085,121.47931185443552,31.221073985044608
10号线,8号线,陕西南路,老西门,13,121.45564009860006,31.21922548450731,121.47931185443552,31.221073985044608
8号线,8号线,人民广场,老西门,20,121.47063544949978,31.234938109246567,121.47931185443552,31.221073985044608
8号线,8号线,虹口足球场,老西门,13,121.47460987529377,31.27359150693548,121.47931185443552,31.221073985044608
8号线,8号线,成山路,老西门,20,121.49187129154684,31.172447378841053,121.47931185443552,31.221073985044608
8号线,8号线,杨思,老西门,11,121.48927072484535,31.16309340040773,121.47931185443552,31.221073985044608
8号线,8号线,沈杜公路,老西门,13,121.5079991406917,31.0635111631312,121.47931185443552,31.221073985044608
8号线,8号线,耀华路,老西门,12,121.49017598337505,31.18047714665133,121.47931185443552,31.221073985044608
8号线,8号线,西藏北路,老西门,13,121.46421788996359,31.26529116670204,121.47931185443552,31.221073985044608
8号线,8号线,人民广场,西藏北路,26,121.47063544949978,31.234938109246567,121.46421788996359,31.26529116670204
2号线,8号线,陆家嘴,西藏北路,11,121.49794977948895,31.240191163422505,121.46421788996359,31.26529116670204
8号线,8号线,虹口足球场,西藏北路,20,121.47460987529377,31.27359150693548,121.46421788996359,31.26529116670204
8号线,8号线,四平路,西藏北路,11,121.49700435873925,31.276943044058065,121.46421788996359,31.26529116670204
8号线,8号线,大世界,西藏北路,11,121.47481767492849,31.2292542522224,121.46421788996359,31.26529116670204
8号线,8号线,嫩江路,西藏北路,13,121.52774662382687,31.316960365296694,121.46421788996359,31.26529116670204
8号线,8号线,市光路,西藏北路,12,121.52770636555269,31.32454887263011,121.46421788996359,31.26529116670204
8号线,8号线,延吉中路,西藏北路,13,121.53063197012621,31.29072945749777,121.46421788996359,31.26529116670204
8号线,8号线,江浦路,西藏北路,14,121.51389351580566,31.277083990284137,121.46421788996359,31.26529116670204
8号线,8号线,沈杜公路,西藏北路,19,121.5079991406917,31.0635111631312,121.46421788996359,31.26529116670204
8号线,8号线,耀华路,西藏北路,11,121.49017598337505,31.18047714665133,121.46421788996359,31.26529116670204
8号线,8号线,鞍山新村,西藏北路,12,121.50521988643557,31.275319728716468,121.46421788996359,31.26529116670204
8号线,8号线,人民广场,陆家浜路,45,121.47063544949978,31.234938109246567,121.48159054626528,31.21366080123929
9号线,8号线,徐家汇,陆家浜路,14,121.43372952077296,31.194665740632892,121.48159054626528,31.21366080123929
4号线,8号线,世纪大道,陆家浜路,16,121.52256449772648,31.23100111534736,121.48159054626528,31.21366080123929
8号线,8号线,中兴路,陆家浜路,13,121.46436945804165,31.25493213534093,121.48159054626528,31.21366080123929
8号线,8号线,大世界,陆家浜路,16,121.47481767492849,31.2292542522224,121.48159054626528,31.21366080123929
8号线,8号线,成山路,陆家浜路,25,121.49187129154684,31.172447378841053,121.48159054626528,31.21366080123929
8号线,8号线,杨思,陆家浜路,20,121.48927072484535,31.16309340040773,121.48159054626528,31.21366080123929
8号线,8号线,沈杜公路,陆家浜路,15,121.5079991406917,31.0635111631312,121.48159054626528,31.21366080123929
8号线,8号线,芦恒路,陆家浜路,11,121.49372907201176,31.12120389430201,121.48159054626528,31.21366080123929
9号线,8号线,七宝,陆家浜路,12,121.34498139587966,31.15731217495469,121.48159054626528,31.21366080123929
9号线,8号线,商城路,陆家浜路,28,121.51193609897364,31.232426193938338,121.48159054626528,31.21366080123929
9号线,8号线,打浦桥,陆家浜路,21,121.46436457148386,31.20799187538027,121.48159054626528,31.21366080123929
9号线,8号线,杨高中路,陆家浜路,16,121.54443334151014,31.22966527628743,121.48159054626528,31.21366080123929
9号线,8号线,漕河泾开发区,陆家浜路,15,121.39298139926555,31.172308892848147,121.48159054626528,31.21366080123929
1号线,9号线,上海火车站,九亭,14,121.45134662497871,31.249252480810924,121.31500532139783,31.139231292526546
8号线,9号线,人民广场,九亭,16,121.47063544949978,31.234938109246567,121.31500532139783,31.139231292526546
7号线,9号线,常熟路,九亭,11,121.4467056913956,31.21552026777441,121.31500532139783,31.139231292526546
1号线,9号线,徐家汇,九亭,38,121.43372952077296,31.194665740632892,121.31500532139783,31.139231292526546
9号线,9号线,徐家汇,九亭,30,121.43372952077296,31.194665740632892,121.31500532139783,31.139231292526546
3号线,9号线,中山公园,九亭,13,121.41373564273864,31.22041076094213,121.31500532139783,31.139231292526546
2号线,9号线,陆家嘴,九亭,16,121.49794977948895,31.240191163422505,121.31500532139783,31.139231292526546
7号线,9号线,静安寺,九亭,22,121.44167858157878,31.22508411208896,121.31500532139783,31.139231292526546
9号线,9号线,宜山路,九亭,40,121.42269762044405,31.18819926470648,121.31500532139783,31.139231292526546
4号线,9号线,世纪大道,九亭,11,121.52256449772648,31.23100111534736,121.31500532139783,31.139231292526546
7号线,9号线,肇嘉浜路,九亭,14,121.44599379950607,31.20129057115306,121.31500532139783,31.139231292526546
7号线,9号线,长寿路,九亭,16,121.433698478293,31.241748450885744,121.31500532139783,31.139231292526546
8号线,9号线,陆家浜路,九亭,11,121.48159054626528,31.21366080123929,121.31500532139783,31.139231292526546
9号线,9号线,七宝,九亭,75,121.34498139587966,31.15731217495469,121.31500532139783,31.139231292526546
9号线,9号线,佘山,九亭,32,121.22531806459601,31.106447312140713,121.31500532139783,31.139231292526546
9号线,9号线,合川路,九亭,71,121.38005244996496,31.168371936923453,121.31500532139783,31.139231292526546
9号线,9号线,商城路,九亭,28,121.51193609897364,31.232426193938338,121.31500532139783,31.139231292526546
9号线,9号线,嘉善路,九亭,17,121.45619948566738,31.20469519628695,121.31500532139783,31.139231292526546
9号线,9号线,打浦桥,九亭,19,121.46436457148386,31.20799187538027,121.31500532139783,31.139231292526546
9号线,9号线,星中路,九亭,18,121.36438874043041,31.160065749391432,121.31500532139783,31.139231292526546
9号线,9号线,杨高中路,九亭,12,121.54443334151014,31.22966527628743,121.31500532139783,31.139231292526546
9号线,9号线,松江体育中心,九亭,32,121.22616897058948,31.01818946621575,121.31500532139783,31.139231292526546
9号线,9号线,松江大学城,九亭,48,121.22829192109877,31.056206744549907,121.31500532139783,31.139231292526546
9号线,9号线,松江新城,九亭,28,121.226350799084,31.032348949242174,121.31500532139783,31.139231292526546
9号线,9号线,桂林路,九亭,72,121.4136099472531,31.176738244195533,121.31500532139783,31.139231292526546
9号线,9号线,泗泾,九亭,21,121.25595077339413,31.120416930756143,121.31500532139783,31.139231292526546
9号线,9号线,漕河泾开发区,九亭,129,121.39298139926555,31.172308892848147,121.31500532139783,31.139231292526546
9号线,9号线,醉白池,九亭,12,121.2247557919795,31.003118454557853,121.31500532139783,31.139231292526546
9号线,9号线,马当路,九亭,14,121.4729104932412,31.211391910612306,121.31500532139783,31.139231292526546
8号线,9号线,人民广场,小南门,15,121.47063544949978,31.234938109246567,121.49385017031624,31.219034960400943
4号线,9号线,世纪大道,小南门,13,121.52256449772648,31.23100111534736,121.49385017031624,31.219034960400943
9号线,9号线,商城路,小南门,17,121.51193609897364,31.232426193938338,121.49385017031624,31.219034960400943
9号线,9号线,打浦桥,小南门,15,121.46436457148386,31.20799187538027,121.49385017031624,31.219034960400943
9号线,9号线,漕河泾开发区,小南门,12,121.39298139926555,31.172308892848147,121.49385017031624,31.219034960400943
9号线,9号线,徐家汇,杨高中路,16,121.43372952077296,31.194665740632892,121.54443334151014,31.22966527628743
2号线,9号线,陆家嘴,杨高中路,12,121.49794977948895,31.240191163422505,121.54443334151014,31.22966527628743
2号线,9号线,静安寺,杨高中路,12,121.44167858157878,31.22508411208896,121.54443334151014,31.22966527628743
8号线,9号线,陆家浜路,杨高中路,17,121.48159054626528,31.21366080123929,121.54443334151014,31.22966527628743
9号线,9号线,七宝,杨高中路,11,121.34498139587966,31.15731217495469,121.54443334151014,31.22966527628743
9号线,9号线,九亭,杨高中路,14,121.31500532139783,31.139231292526546,121.54443334151014,31.22966527628743
9号线,9号线,合川路,杨高中路,16,121.38005244996496,31.168371936923453,121.54443334151014,31.22966527628743
9号线,9号线,商城路,杨高中路,35,121.51193609897364,31.232426193938338,121.54443334151014,31.22966527628743
9号线,9号线,嘉善路,杨高中路,12,121.45619948566738,31.20469519628695,121.54443334151014,31.22966527628743
9号线,9号线,打浦桥,杨高中路,25,121.46436457148386,31.20799187538027,121.54443334151014,31.22966527628743
9号线,9号线,漕河泾开发区,杨高中路,13,121.39298139926555,31.172308892848147,121.54443334151014,31.22966527628743
1号线,9号线,徐家汇,松江大学城,13,121.43372952077296,31.194665740632892,121.22829192109877,31.056206744549907
9号线,9号线,徐家汇,松江大学城,11,121.43372952077296,31.194665740632892,121.22829192109877,31.056206744549907
9号线,9号线,宜山路,松江大学城,23,121.42269762044405,31.18819926470648,121.22829192109877,31.056206744549907
3号线,9号线,延安西路,松江大学城,20,121.4124581726931,31.21148710552621,121.22829192109877,31.056206744549907
4号线,9号线,世纪大道,松江大学城,11,121.52256449772648,31.23100111534736,121.22829192109877,31.056206744549907
9号线,9号线,七宝,松江大学城,45,121.34498139587966,31.15731217495469,121.22829192109877,31.056206744549907
9号线,9号线,九亭,松江大学城,50,121.31500532139783,31.139231292526546,121.22829192109877,31.056206744549907
9号线,9号线,佘山,松江大学城,21,121.22531806459601,31.106447312140713,121.22829192109877,31.056206744549907
9号线,9号线,合川路,松江大学城,30,121.38005244996496,31.168371936923453,121.22829192109877,31.056206744549907
9号线,9号线,星中路,松江大学城,12,121.36438874043041,31.160065749391432,121.22829192109877,31.056206744549907
9号线,9号线,松江体育中心,松江大学城,11,121.22616897058948,31.01818946621575,121.22829192109877,31.056206744549907
9号线,9号线,松江南站,松江大学城,19,121.22639920443454,30.987060210865327,121.22829192109877,31.056206744549907
9号线,9号线,桂林路,松江大学城,25,121.4136099472531,31.176738244195533,121.22829192109877,31.056206744549907
9号线,9号线,泗泾,松江大学城,21,121.25595077339413,31.120416930756143,121.22829192109877,31.056206744549907
9号线,9号线,漕河泾开发区,松江大学城,56,121.39298139926555,31.172308892848147,121.22829192109877,31.056206744549907
1号线,9号线,徐家汇,桂林路,13,121.43372952077296,31.194665740632892,121.4136099472531,31.176738244195533
9号线,9号线,徐家汇,桂林路,14,121.43372952077296,31.194665740632892,121.4136099472531,31.176738244195533
2号线,9号线,广兰路,桂林路,13,121.61697087791599,31.21308703855244,121.4136099472531,31.176738244195533
2号线,9号线,陆家嘴,桂林路,11,121.49794977948895,31.240191163422505,121.4136099472531,31.176738244195533
4号线,9号线,世纪大道,桂林路,18,121.52256449772648,31.23100111534736,121.4136099472531,31.176738244195533
7号线,9号线,肇嘉浜路,桂林路,15,121.44599379950607,31.20129057115306,121.4136099472531,31.176738244195533
7号线,9号线,长寿路,桂林路,11,121.433698478293,31.241748450885744,121.4136099472531,31.176738244195533
8号线,9号线,沈杜公路,桂林路,12,121.5079991406917,31.0635111631312,121.4136099472531,31.176738244195533
9号线,9号线,七宝,桂林路,54,121.34498139587966,31.15731217495469,121.4136099472531,31.176738244195533
9号线,9号线,中春路,桂林路,16,121.33374727569944,31.15169367641783,121.4136099472531,31.176738244195533
9号线,9号线,九亭,桂林路,67,121.31500532139783,31.139231292526546,121.4136099472531,31.176738244195533
9号线,9号线,佘山,桂林路,37,121.22531806459601,31.106447312140713,121.4136099472531,31.176738244195533
9号线,9号线,合川路,桂林路,17,121.38005244996496,31.168371936923453,121.4136099472531,31.176738244195533
9号线,9号线,商城路,桂林路,26,121.51193609897364,31.232426193938338,121.4136099472531,31.176738244195533
9号线,9号线,打浦桥,桂林路,35,121.46436457148386,31.20799187538027,121.4136099472531,31.176738244195533
9号线,9号线,星中路,桂林路,15,121.36438874043041,31.160065749391432,121.4136099472531,31.176738244195533
9号线,9号线,杨高中路,桂林路,18,121.54443334151014,31.22966527628743,121.4136099472531,31.176738244195533
9号线,9号线,松江大学城,桂林路,25,121.22829192109877,31.056206744549907,121.4136099472531,31.176738244195533
9号线,9号线,泗泾,桂林路,39,121.25595077339413,31.120416930756143,121.4136099472531,31.176738244195533
9号线,9号线,洞泾,桂林路,12,121.22611214806558,31.08649171026643,121.4136099472531,31.176738244195533
9号线,9号线,漕河泾开发区,桂林路,15,121.39298139926555,31.172308892848147,121.4136099472531,31.176738244195533
11号线,9号线,三林,漕河泾开发区,20,121.50722238953828,31.145129244798714,121.39298139926555,31.172308892848147
11号线,9号线,上海西站,漕河泾开发区,11,121.39624456213512,31.2646176303592,121.39298139926555,31.172308892848147
11号线,9号线,桃浦新村,漕河泾开发区,12,121.34497865491224,31.283411144688834,121.39298139926555,31.172308892848147
11号线,9号线,祁连山路,漕河泾开发区,12,121.37127921342696,31.273395084271602,121.39298139926555,31.172308892848147
1号线,9号线,徐家汇,漕河泾开发区,16,121.43372952077296,31.194665740632892,121.39298139926555,31.172308892848147
9号线,9号线,徐家汇,漕河泾开发区,17,121.43372952077296,31.194665740632892,121.39298139926555,31.172308892848147
1号线,9号线,通河新村,漕河泾开发区,11,121.436928222904,31.332912780055825,121.39298139926555,31.172308892848147
3号线,9号线,中山公园,漕河泾开发区,14,121.41373564273864,31.22041076094213,121.39298139926555,31.172308892848147
2号线,9号线,唐镇,漕河泾开发区,11,121.6519603736814,31.21643919587955,121.39298139926555,31.172308892848147
2号线,9号线,广兰路,漕河泾开发区,18,121.61697087791599,31.21308703855244,121.39298139926555,31.172308892848147
2号线,9号线,张江高科,漕河泾开发区,11,121.58349951749912,31.20395598048356,121.39298139926555,31.172308892848147
2号线,9号线,金科路,漕河泾开发区,15,121.5977989899922,31.20636119514668,121.39298139926555,31.172308892848147
9号线,9号线,宜山路,漕河泾开发区,24,121.42269762044405,31.18819926470648,121.39298139926555,31.172308892848147
3号线,9号线,江湾镇,漕河泾开发区,13,121.48069079075636,31.307520474183196,121.39298139926555,31.172308892848147
4号线,9号线,世纪大道,漕河泾开发区,21,121.52256449772648,31.23100111534736,121.39298139926555,31.172308892848147
7号线,9号线,昌平路,漕河泾开发区,11,121.43800471430905,31.23566670657638,121.39298139926555,31.172308892848147
7号线,9号线,杨高南路,漕河泾开发区,14,121.52105366063574,31.189549790738692,121.39298139926555,31.172308892848147
7号线,9号线,肇嘉浜路,漕河泾开发区,16,121.44599379950607,31.20129057115306,121.39298139926555,31.172308892848147
7号线,9号线,芳华路,漕河泾开发区,13,121.5458417775058,31.19526150800955,121.39298139926555,31.172308892848147
7号线,9号线,行知路,漕河泾开发区,12,121.41698551371452,31.28684203279706,121.39298139926555,31.172308892848147
7号线,9号线,锦绣路,漕河泾开发区,11,121.53581834238159,31.18961889998437,121.39298139926555,31.172308892848147
8号线,9号线,延吉中路,漕河泾开发区,13,121.53063197012621,31.29072945749777,121.39298139926555,31.172308892848147
8号线,9号线,成山路,漕河泾开发区,11,121.49187129154684,31.172447378841053,121.39298139926555,31.172308892848147
8号线,9号线,沈杜公路,漕河泾开发区,13,121.5079991406917,31.0635111631312,121.39298139926555,31.172308892848147
8号线,9号线,耀华路,漕河泾开发区,14,121.49017598337505,31.18047714665133,121.39298139926555,31.172308892848147
8号线,9号线,陆家浜路,漕河泾开发区,11,121.48159054626528,31.21366080123929,121.39298139926555,31.172308892848147
9号线,9号线,七宝,漕河泾开发区,85,121.34498139587966,31.15731217495469,121.39298139926555,31.172308892848147
9号线,9号线,中春路,漕河泾开发区,21,121.33374727569944,31.15169367641783,121.39298139926555,31.172308892848147
9号线,9号线,九亭,漕河泾开发区,162,121.31500532139783,31.139231292526546,121.39298139926555,31.172308892848147
9号线,9号线,佘山,漕河泾开发区,78,121.22531806459601,31.106447312140713,121.39298139926555,31.172308892848147
9号线,9号线,合川路,漕河泾开发区,11,121.38005244996496,31.168371936923453,121.39298139926555,31.172308892848147
9号线,9号线,商城路,漕河泾开发区,14,121.51193609897364,31.232426193938338,121.39298139926555,31.172308892848147
9号线,9号线,嘉善路,漕河泾开发区,12,121.45619948566738,31.20469519628695,121.39298139926555,31.172308892848147
9号线,9号线,小南门,漕河泾开发区,16,121.49385017031624,31.219034960400943,121.39298139926555,31.172308892848147
9号线,9号线,打浦桥,漕河泾开发区,21,121.46436457148386,31.20799187538027,121.39298139926555,31.172308892848147
9号线,9号线,星中路,漕河泾开发区,17,121.36438874043041,31.160065749391432,121.39298139926555,31.172308892848147
9号线,9号线,杨高中路,漕河泾开发区,30,121.54443334151014,31.22966527628743,121.39298139926555,31.172308892848147
9号线,9号线,松江体育中心,漕河泾开发区,19,121.22616897058948,31.01818946621575,121.39298139926555,31.172308892848147
9号线,9号线,松江大学城,漕河泾开发区,59,121.22829192109877,31.056206744549907,121.39298139926555,31.172308892848147
9号线,9号线,松江新城,漕河泾开发区,11,121.226350799084,31.032348949242174,121.39298139926555,31.172308892848147
9号线,9号线,桂林路,漕河泾开发区,14,121.4136099472531,31.176738244195533,121.39298139926555,31.172308892848147
9号线,9号线,泗泾,漕河泾开发区,90,121.25595077339413,31.120416930756143,121.39298139926555,31.172308892848147
9号线,9号线,洞泾,漕河泾开发区,13,121.22611214806558,31.08649171026643,121.39298139926555,31.172308892848147
9号线,9号线,马当路,漕河泾开发区,14,121.4729104932412,31.211391910612306,121.39298139926555,31.172308892848147
10号线,10号线,交通大学,上海动物园,11,121.42952631930164,31.20372474691698,121.36370573239333,31.192146075730466
10号线,10号线,陕西南路,上海动物园,21,121.45564009860006,31.21922548450731,121.36370573239333,31.192146075730466
2号线,10号线,虹桥火车站,上海动物园,16,121.31698004097382,31.19592455947813,121.36370573239333,31.192146075730466
10号线,10号线,陕西南路,国权路,16,121.45564009860006,31.21922548450731,121.50580660602509,31.291376267954487
2号线,10号线,陆家嘴,国权路,18,121.49794977948895,31.240191163422505,121.50580660602509,31.291376267954487
8号线,10号线,四平路,国权路,11,121.49700435873925,31.276943044058065,121.50580660602509,31.291376267954487
10号线,10号线,五角场,天潼路,13,121.5102569388246,31.30010468797861,121.47767315290058,31.24647455877888
2号线,10号线,南京东路,天潼路,11,121.47924428412828,31.23911535220653,121.47767315290058,31.24647455877888
10号线,10号线,航中路,天潼路,13,121.35034954165577,31.16735491029436,121.47767315290058,31.24647455877888
10号线,10号线,豫园,天潼路,12,121.48283033758119,31.23027093044076,121.47767315290058,31.24647455877888
10号线,10号线,陕西南路,天潼路,33,121.45564009860006,31.21922548450731,121.47767315290058,31.24647455877888
12号线,10号线,宁国路,天潼路,14,121.5281104774798,31.270568627559342,121.47767315290058,31.24647455877888
2号线,10号线,东昌路,天潼路,11,121.51103796264,31.23538865645536,121.47767315290058,31.24647455877888
2号线,10号线,徐泾东,天潼路,11,121.29487927379664,31.19026886327993,121.47767315290058,31.24647455877888
2号线,10号线,淞虹路,天潼路,11,121.35484187218569,31.220001080800422,121.47767315290058,31.24647455877888
8号线,10号线,沈杜公路,天潼路,12,121.5079991406917,31.0635111631312,121.47767315290058,31.24647455877888
8号线,10号线,老西门,天潼路,11,121.47931185443552,31.221073985044608,121.47767315290058,31.24647455877888
10号线,10号线,南京东路,江湾体育场,16,121.47924428412828,31.23911535220653,121.50969205437626,31.30504889283296
2号线,10号线,南京东路,江湾体育场,15,121.47924428412828,31.23911535220653,121.50969205437626,31.30504889283296
10号线,10号线,同济大学,江湾体育场,23,121.50206747269928,31.284577528844896,121.50969205437626,31.30504889283296
10号线,10号线,四川北路,江湾体育场,19,121.47971268041323,31.253939587029944,121.50969205437626,31.30504889283296
10号线,10号线,天潼路,江湾体育场,13,121.47767315290058,31.24647455877888,121.50969205437626,31.30504889283296
10号线,10号线,新天地,江湾体育场,13,121.47075586345952,31.218294750858874,121.50969205437626,31.30504889283296
10号线,10号线,豫园,江湾体育场,14,121.48283033758119,31.23027093044076,121.50969205437626,31.30504889283296
10号线,10号线,陕西南路,江湾体育场,35,121.45564009860006,31.21922548450731,121.50969205437626,31.30504889283296
8号线,10号线,人民广场,江湾体育场,12,121.47063544949978,31.234938109246567,121.50969205437626,31.30504889283296
2号线,10号线,南京西路,江湾体育场,13,121.45550746198595,31.23176643260941,121.50969205437626,31.30504889283296
2号线,10号线,陆家嘴,江湾体育场,15,121.49794977948895,31.240191163422505,121.50969205437626,31.30504889283296
8号线,10号线,四平路,江湾体育场,15,121.49700435873925,31.276943044058065,121.50969205437626,31.30504889283296
10号线,10号线,陕西南路,虹桥1号航站楼,16,121.45564009860006,31.21922548450731,121.34262979861285,31.193463603446432
2号线,10号线,虹桥2号航站楼,虹桥1号航站楼,15,121.32172604372542,31.19659605124147,121.34262979861285,31.193463603446432
11号线,11号线,上海游泳馆,三林,17,121.43694516736888,31.181132157907985,121.50722238953828,31.145129244798714
11号线,11号线,江苏路,三林,12,121.4278857845281,31.221726714144122,121.50722238953828,31.145129244798714
1号线,11号线,徐家汇,三林,15,121.43372952077296,31.194665740632892,121.50722238953828,31.145129244798714
9号线,11号线,徐家汇,三林,16,121.43372952077296,31.194665740632892,121.50722238953828,31.145129244798714
9号线,11号线,漕河泾开发区,三林,18,121.39298139926555,31.172308892848147,121.50722238953828,31.145129244798714
11号线,11号线,江苏路,上海西站,11,121.4278857845281,31.221726714144122,121.39624456213512,31.2646176303592
1号线,11号线,人民广场,上海西站,15,121.47063544949978,31.234938109246567,121.39624456213512,31.2646176303592
1号线,11号线,徐家汇,上海西站,16,121.43372952077296,31.194665740632892,121.39624456213512,31.2646176303592
2号线,11号线,陆家嘴,上海西站,16,121.49794977948895,31.240191163422505,121.39624456213512,31.2646176303592
9号线,11号线,打浦桥,上海西站,12,121.46436457148386,31.20799187538027,121.39624456213512,31.2646176303592
11号线,11号线,上海西站,上海赛车场,11,121.39624456213512,31.2646176303592,121.2216891832068,31.3338380538387
11号线,11号线,李子园,上海赛车场,13,121.38538372745506,31.270850725571734,121.2216891832068,31.3338380538387
11号线,11号线,枫桥路,上海赛车场,11,121.40637866045608,31.243875186256922,121.2216891832068,31.3338380538387
11号线,11号线,桃浦新村,上海赛车场,12,121.34497865491224,31.283411144688834,121.2216891832068,31.3338380538387
11号线,11号线,上海赛车场,枫桥路,12,121.2216891832068,31.3338380538387,121.40637866045608,31.243875186256922
11号线,11号线,南翔,枫桥路,15,121.31881991372576,31.298910112884144,121.40637866045608,31.243875186256922
11号线,11号线,李子园,枫桥路,14,121.38538372745506,31.270850725571734,121.40637866045608,31.243875186256922
11号线,11号线,桃浦新村,枫桥路,15,121.34497865491224,31.283411144688834,121.40637866045608,31.243875186256922
11号线,11号线,祁连山路,枫桥路,11,121.37127921342696,31.273395084271602,121.40637866045608,31.243875186256922
11号线,11号线,安亭,花桥,20,121.15753439775094,31.290371645991048,121.09962836865229,31.300552449480904
2号线,11号线,南京西路,隆德路,11,121.45550746198595,31.23176643260941,121.4190699144333,31.23235020681778
12号线,12号线,隆昌路,东陆路,11,121.5401217107599,31.277223970938856,121.57513244226548,31.284614305152346
4号线,12号线,大连路,金京路,12,121.50827043682621,31.260483456954603,121.61142043788776,31.28194716215577
12号线,12号线,东陆路,隆昌路,14,121.57513244226548,31.284614305152346,121.5401217107599,31.277223970938856
12号线,12号线,金海路,隆昌路,19,121.63467969303728,31.265845545595013,121.5401217107599,31.277223970938856
4号线,12号线,大连路,隆昌路,12,121.50827043682621,31.260483456954603,121.5401217107599,31.277223970938856
13号线,13号线,金运路,武宁路,13,121.31508840064134,31.24293847486636,121.42594526072456,31.236136324352174
16号线,16号线,惠南,周浦东,19,121.7573900188764,31.05589742879377,121.60282535602936,31.112152273387203
1号线,1号线,陕西南路,上海马戏城,33,121.45564009860006,31.21922548450731,121.44750500177919,31.28142271502295
1号线,1号线,上海火车站,上海马戏城,43,121.45134662497871,31.249252480810924,121.44750500177919,31.28142271502295
1号线,1号线,中山北路,上海马戏城,13,121.45459575307713,31.26097018742221,121.44750500177919,31.28142271502295
1号线,1号线,人民广场,上海马戏城,12,121.47063544949978,31.234938109246567,121.44750500177919,31.28142271502295
8号线,1号线,人民广场,上海马戏城,11,121.47063544949978,31.234938109246567,121.44750500177919,31.28142271502295
1号线,1号线,共富新村,上海马戏城,32,121.4294616044448,31.356866412833142,121.44750500177919,31.28142271502295
1号线,1号线,共康路,上海马戏城,18,121.4424467135747,31.320856838499626,121.44750500177919,31.28142271502295
1号线,1号线,宝安公路,上海马戏城,19,121.42628965526123,31.371680039785065,121.44750500177919,31.28142271502295
1号线,1号线,富锦路,上海马戏城,11,121.42001197737257,31.39407815119172,121.44750500177919,31.28142271502295
1号线,1号线,延长路,上海马戏城,11,121.45088832522472,31.273688898052004,121.44750500177919,31.28142271502295
1号线,1号线,彭浦新村,上海马戏城,32,121.44409222144392,31.308467802003857,121.44750500177919,31.28142271502295
1号线,1号线,徐家汇,上海马戏城,15,121.43372952077296,31.194665740632892,121.44750500177919,31.28142271502295
1号线,1号线,漕宝路,上海马戏城,11,121.43029467459823,31.17028964964568,121.44750500177919,31.28142271502295
1号线,1号线,莘庄,上海马戏城,22,121.38111623835272,31.112981979578,121.44750500177919,31.28142271502295
1号线,1号线,莲花路,上海马戏城,11,121.39814802332572,31.13275059364296,121.44750500177919,31.28142271502295
1号线,1号线,通河新村,上海马戏城,30,121.436928222904,31.332912780055825,121.44750500177919,31.28142271502295
1号线,1号线,黄陂南路,上海马戏城,20,121.46874002480317,31.224755507253285,121.44750500177919,31.28142271502295
2号线,1号线,淞虹路,上海马戏城,11,121.35484187218569,31.220001080800422,121.44750500177919,31.28142271502295
2号线,1号线,陆家嘴,上海马戏城,17,121.49794977948895,31.240191163422505,121.44750500177919,31.28142271502295
1号线,1号线,陕西南路,漕宝路,43,121.45564009860006,31.21922548450731,121.43029467459823,31.17028964964568
1号线,1号线,上海火车站,漕宝路,25,121.45134662497871,31.249252480810924,121.43029467459823,31.17028964964568
1号线,1号线,上海马戏城,漕宝路,13,121.44750500177919,31.28142271502295,121.43029467459823,31.17028964964568
1号线,1号线,人民广场,漕宝路,23,121.47063544949978,31.234938109246567,121.43029467459823,31.17028964964568
8号线,1号线,人民广场,漕宝路,15,121.47063544949978,31.234938109246567,121.43029467459823,31.17028964964568
1号线,1号线,外环路,漕宝路,14,121.38839023279871,31.122824737234648,121.43029467459823,31.17028964964568
1号线,1号线,延长路,漕宝路,13,121.45088832522472,31.273688898052004,121.43029467459823,31.17028964964568
1号线,1号线,彭浦新村,漕宝路,21,121.44409222144392,31.308467802003857,121.43029467459823,31.17028964964568
1号线,1号线,徐家汇,漕宝路,46,121.43372952077296,31.194665740632892,121.43029467459823,31.17028964964568
1号线,1号线,汉中路,漕宝路,12,121.45397645386093,31.24359457371127,121.43029467459823,31.17028964964568
1号线,1号线,汶水路,漕宝路,12,121.44554511296896,31.294521946927127,121.43029467459823,31.17028964964568
1号线,1号线,莘庄,漕宝路,42,121.38111623835272,31.112981979578,121.43029467459823,31.17028964964568
1号线,1号线,莲花路,漕宝路,38,121.39814802332572,31.13275059364296,121.43029467459823,31.17028964964568
1号线,1号线,衡山路,漕宝路,15,121.44214620549006,31.20688239224145,121.43029467459823,31.17028964964568
1号线,1号线,黄陂南路,漕宝路,27,121.46874002480317,31.224755507253285,121.43029467459823,31.17028964964568
