本站编码,上次过站编号,车牌号码,slon,slat,elon,elat
297,294,22,125.86151678500005,41.79211507800005,125.77106545000004,41.673053150000044
33D,294,2,127.67961609000008,42.51734649100007,125.77106545000004,41.673053150000044
379,294,2,125.98906661500007,42.96706881600005,125.77106545000004,41.673053150000044
37B,294,1,125.64328248300001,42.571517767000046,125.77106545000004,41.673053150000044
381,294,1,125.78149765000012,42.0345816000001,125.77106545000004,41.673053150000044
382,294,1,125.81520487000012,42.249826908000045,125.77106545000004,41.673053150000044
383,294,1,125.80804557900001,42.34677105900005,125.77106545000004,41.673053150000044
384,294,8,125.75093260300002,42.50685652400006,125.77106545000004,41.673053150000044
391,294,1,126.4736873000001,41.974801350000064,125.77106545000004,41.673053150000044
397,294,2,126.57924563800009,42.096445593000055,125.77106545000004,41.673053150000044
398,294,9,126.0187518,41.9626732,125.77106545000004,41.673053150000044
399,294,3,126.15362312100001,42.016350198000055,125.77106545000004,41.673053150000044
131,295,10,125.3209912000001,43.7925926,125.52592370800005,41.52195489600007
132,295,1,125.40367465000008,43.832945650000056,125.52592370800005,41.52195489600007
233,295,4,125.56291625100005,42.68225550100004,125.52592370800005,41.52195489600007
255,295,2,127.27065426600007,42.30857574400005,125.52592370800005,41.52195489600007
259,295,1,127.28470948600011,42.36702901700005,125.52592370800005,41.52195489600007
291,295,1,125.33907782900008,41.72316806100008,125.52592370800005,41.52195489600007
294,295,76,125.77106545000004,41.673053150000044,125.52592370800005,41.52195489600007
296,295,12,125.5599122640001,41.558182378000026,125.52592370800005,41.52195489600007
297,295,10,125.86151678500005,41.79211507800005,125.52592370800005,41.52195489600007
331,295,2,128.01297019100002,43.533607861000064,125.52592370800005,41.52195489600007
33D,295,11,127.67961609000008,42.51734649100007,125.52592370800005,41.52195489600007
375,295,2,126.4965091,43.7948124000001,125.52592370800005,41.52195489600007
376,295,1,126.41218788100002,43.677853920000075,125.52592370800005,41.52195489600007
37B,295,1,125.64328248300001,42.571517767000046,125.52592370800005,41.52195489600007
381,295,2,125.78149765000012,42.0345816000001,125.52592370800005,41.52195489600007
382,295,4,125.81520487000012,42.249826908000045,125.52592370800005,41.52195489600007
384,295,4,125.75093260300002,42.50685652400006,125.52592370800005,41.52195489600007
385,295,1,125.75003957700005,42.60196191000006,125.52592370800005,41.52195489600007
391,295,3,126.4736873000001,41.974801350000064,125.52592370800005,41.52195489600007
397,295,3,126.57924563800009,42.096445593000055,125.52592370800005,41.52195489600007
3A5,295,1,126.81859515100007,44.288285280000025,125.52592370800005,41.52195489600007
3A8,295,1,127.19147194600009,44.62317776500004,125.52592370800005,41.52195489600007
611,295,1,126.11295746700011,45.11385153200007,125.52592370800005,41.52195489600007
131,33D,31,125.3209912000001,43.7925926,127.67961609000008,42.51734649100007
132,33D,3,125.40367465000008,43.832945650000056,127.67961609000008,42.51734649100007
212,33D,2,125.3226954,43.3594368,127.67961609000008,42.51734649100007
221,33D,1,125.16938424400007,42.96104771000006,127.67961609000008,42.51734649100007
233,33D,3,125.56291625100005,42.68225550100004,127.67961609000008,42.51734649100007
241,33D,2,125.5103099,43.18727215000007,127.67961609000008,42.51734649100007
244,33D,5,126.11105144700002,42.70220170600004,127.67961609000008,42.51734649100007
245,33D,1,126.2191815000001,42.63006414500006,127.67961609000008,42.51734649100007
251,33D,1,126.43160545,42.47803645000005,127.67961609000008,42.51734649100007
252,33D,1,126.74025045000008,42.37168875000003,127.67961609000008,42.51734649100007
255,33D,2,127.27065426600007,42.30857574400005,127.67961609000008,42.51734649100007
256,33D,3,127.4246418,42.18310995000007,127.67961609000008,42.51734649100007
257,33D,1,127.5419469840001,42.132698453000046,127.67961609000008,42.51734649100007
258,33D,1,127.60428835200003,42.09473137200007,127.67961609000008,42.51734649100007
259,33D,37,127.28470948600011,42.36702901700005,127.67961609000008,42.51734649100007
291,33D,14,125.33907782900008,41.72316806100008,127.67961609000008,42.51734649100007
295,33D,1,125.52592370800005,41.52195489600007,127.67961609000008,42.51734649100007
297,33D,4,125.86151678500005,41.79211507800005,127.67961609000008,42.51734649100007
312,33D,1,125.64987923700005,43.968514371000026,127.67961609000008,42.51734649100007
33C,33D,1,127.80233351400011,42.76366607400007,127.67961609000008,42.51734649100007
33D,33D,1,127.67961609000008,42.51734649100007,127.67961609000008,42.51734649100007
33E,33D,6,127.49255739700004,42.43262220100007,127.67961609000008,42.51734649100007
375,33D,1,126.4965091,43.7948124000001,127.67961609000008,42.51734649100007
379,33D,1,125.98906661500007,42.96706881600005,127.67961609000008,42.51734649100007
37E,33D,3,125.28489156400008,42.300966050000056,127.67961609000008,42.51734649100007
381,33D,1,125.78149765000012,42.0345816000001,127.67961609000008,42.51734649100007
382,33D,2,125.81520487000012,42.249826908000045,127.67961609000008,42.51734649100007
391,33D,1,126.4736873000001,41.974801350000064,127.67961609000008,42.51734649100007
392,33D,1,126.27115843000001,42.247578522000026,127.67961609000008,42.51734649100007
397,33D,11,126.57924563800009,42.096445593000055,127.67961609000008,42.51734649100007
131,33E,4,125.3209912000001,43.7925926,127.49255739700004,42.43262220100007
212,33E,1,125.3226954,43.3594368,127.49255739700004,42.43262220100007
252,33E,1,126.74025045000008,42.37168875000003,127.49255739700004,42.43262220100007
253,33E,1,126.9197343000001,42.2639521,127.49255739700004,42.43262220100007
254,33E,1,127.06894057500006,42.28726589100006,127.49255739700004,42.43262220100007
259,33E,42,127.28470948600011,42.36702901700005,127.49255739700004,42.43262220100007
291,33E,2,125.33907782900008,41.72316806100008,127.49255739700004,42.43262220100007
295,33E,1,125.52592370800005,41.52195489600007,127.49255739700004,42.43262220100007
297,33E,2,125.86151678500005,41.79211507800005,127.49255739700004,42.43262220100007
33D,33E,9,127.67961609000008,42.51734649100007,127.49255739700004,42.43262220100007
37D,33E,1,125.3632918610001,42.348693310000044,127.49255739700004,42.43262220100007
397,33E,5,126.57924563800009,42.096445593000055,127.49255739700004,42.43262220100007
131,361,1,125.3209912000001,43.7925926,129.67826295100008,43.32924480100007
311,361,1,125.44269073300006,43.88860573300008,129.67826295100008,43.32924480100007
327,361,1,127.3566136000001,43.7776381,129.67826295100008,43.32924480100007
331,361,1,128.01297019100002,43.533607861000064,129.67826295100008,43.32924480100007
333,361,1,128.3021198890001,43.37450849800007,129.67826295100008,43.32924480100007
341,361,2,128.957026,43.1396928,129.67826295100008,43.32924480100007
343,361,216,129.4842795090001,42.989804751000065,129.67826295100008,43.32924480100007
344,361,1,129.7908429890001,43.014786162000064,129.67826295100008,43.32924480100007
345,361,1,129.3548533000001,42.89936395700005,129.67826295100008,43.32924480100007
352,361,1,130.2733120910001,42.85572223200006,129.67826295100008,43.32924480100007
362,361,159,129.6015949880001,43.2510757000001,129.67826295100008,43.32924480100007
131,372,1,125.3209912000001,43.7925926,126.65897007300009,43.826640154000074
132,372,4,125.40367465000008,43.832945650000056,126.65897007300009,43.826640154000074
311,372,1,125.44269073300006,43.88860573300008,126.65897007300009,43.826640154000074
313,372,1,125.8115129,43.9761267000001,126.65897007300009,43.826640154000074
322,372,3,126.4637434870001,43.93134627500007,126.65897007300009,43.826640154000074
325,372,1,126.88933209900006,43.915478173000054,126.65897007300009,43.826640154000074
326,372,3,127.29828991400007,43.89168362800007,126.65897007300009,43.826640154000074
327,372,1,127.3566136000001,43.7776381,126.65897007300009,43.826640154000074
339,372,3,128.1497106,43.36082495000005,126.65897007300009,43.826640154000074
371,372,2,126.70545923100008,43.94170829500007,126.65897007300009,43.826640154000074
373,372,40,126.61547574000008,43.788298627000074,126.65897007300009,43.826640154000074
374,372,11,126.56707860300003,43.774025935000054,126.65897007300009,43.826640154000074
375,372,4,126.4965091,43.7948124000001,126.65897007300009,43.826640154000074
3A5,372,2,126.81859515100007,44.288285280000025,126.65897007300009,43.826640154000074
131,377,1,125.3209912000001,43.7925926,126.1532035250001,43.46347577500006
297,377,1,125.86151678500005,41.79211507800005,126.1532035250001,43.46347577500006
311,377,1,125.44269073300006,43.88860573300008,126.1532035250001,43.46347577500006
312,377,1,125.64987923700005,43.968514371000026,126.1532035250001,43.46347577500006
322,377,5,126.4637434870001,43.93134627500007,126.1532035250001,43.46347577500006
323,377,2,126.54949530900001,43.943748937000066,126.1532035250001,43.46347577500006
341,377,1,128.957026,43.1396928,126.1532035250001,43.46347577500006
372,377,1,126.65897007300009,43.826640154000074,126.1532035250001,43.46347577500006
373,377,1,126.61547574000008,43.788298627000074,126.1532035250001,43.46347577500006
374,377,5,126.56707860300003,43.774025935000054,126.1532035250001,43.46347577500006
375,377,58,126.4965091,43.7948124000001,126.1532035250001,43.46347577500006
376,377,12,126.41218788100002,43.677853920000075,126.1532035250001,43.46347577500006
378,377,3,126.00717761600004,43.12554858100003,126.1532035250001,43.46347577500006
379,377,3,125.98906661500007,42.96706881600005,126.1532035250001,43.46347577500006
37E,377,1,125.28489156400008,42.300966050000056,126.1532035250001,43.46347577500006
384,377,1,125.75093260300002,42.50685652400006,126.1532035250001,43.46347577500006
3A5,377,1,126.81859515100007,44.288285280000025,126.1532035250001,43.46347577500006
131,378,2,125.3209912000001,43.7925926,126.00717761600004,43.12554858100003
241,378,1,125.5103099,43.18727215000007,126.00717761600004,43.12554858100003
243,378,1,126.0128726150001,42.81713902300004,126.00717761600004,43.12554858100003
244,378,2,126.11105144700002,42.70220170600004,126.00717761600004,43.12554858100003
245,378,1,126.2191815000001,42.63006414500006,126.00717761600004,43.12554858100003
294,378,1,125.77106545000004,41.673053150000044,126.00717761600004,43.12554858100003
297,378,1,125.86151678500005,41.79211507800005,126.00717761600004,43.12554858100003
322,378,4,126.4637434870001,43.93134627500007,126.00717761600004,43.12554858100003
323,378,2,126.54949530900001,43.943748937000066,126.00717761600004,43.12554858100003
338,378,1,128.19249752200005,43.442623981000054,126.00717761600004,43.12554858100003
374,378,3,126.56707860300003,43.774025935000054,126.00717761600004,43.12554858100003
375,378,30,126.4965091,43.7948124000001,126.00717761600004,43.12554858100003
376,378,2,126.41218788100002,43.677853920000075,126.00717761600004,43.12554858100003
377,378,3,126.1532035250001,43.46347577500006,126.00717761600004,43.12554858100003
379,378,18,125.98906661500007,42.96706881600005,126.00717761600004,43.12554858100003
37A,378,1,125.82228721700005,42.793386256000076,126.00717761600004,43.12554858100003
37B,378,2,125.64328248300001,42.571517767000046,126.00717761600004,43.12554858100003
37E,378,12,125.28489156400008,42.300966050000056,126.00717761600004,43.12554858100003
383,378,2,125.80804557900001,42.34677105900005,126.00717761600004,43.12554858100003
391,378,1,126.4736873000001,41.974801350000064,126.00717761600004,43.12554858100003
397,378,1,126.57924563800009,42.096445593000055,126.00717761600004,43.12554858100003
3A1,378,3,126.62190855400002,43.93965094600003,126.00717761600004,43.12554858100003
131,379,70,125.3209912000001,43.7925926,125.98906661500007,42.96706881600005
132,379,9,125.40367465000008,43.832945650000056,125.98906661500007,42.96706881600005
212,379,6,125.3226954,43.3594368,125.98906661500007,42.96706881600005
221,379,1,125.16938424400007,42.96104771000006,125.98906661500007,42.96706881600005
231,379,1,125.47032769400005,43.128101549000064,125.98906661500007,42.96706881600005
233,379,6,125.56291625100005,42.68225550100004,125.98906661500007,42.96706881600005
243,379,1,126.0128726150001,42.81713902300004,125.98906661500007,42.96706881600005
244,379,3,126.11105144700002,42.70220170600004,125.98906661500007,42.96706881600005
256,379,2,127.4246418,42.18310995000007,125.98906661500007,42.96706881600005
297,379,4,125.86151678500005,41.79211507800005,125.98906661500007,42.96706881600005
311,379,2,125.44269073300006,43.88860573300008,125.98906661500007,42.96706881600005
312,379,1,125.64987923700005,43.968514371000026,125.98906661500007,42.96706881600005
322,379,1,126.4637434870001,43.93134627500007,125.98906661500007,42.96706881600005
323,379,3,126.54949530900001,43.943748937000066,125.98906661500007,42.96706881600005
327,379,2,127.3566136000001,43.7776381,125.98906661500007,42.96706881600005
335,379,1,128.68901562200006,43.699083855000026,125.98906661500007,42.96706881600005
345,379,1,129.3548533000001,42.89936395700005,125.98906661500007,42.96706881600005
363,379,1,129.2506863000001,42.77238529500005,125.98906661500007,42.96706881600005
371,379,1,126.70545923100008,43.94170829500007,125.98906661500007,42.96706881600005
373,379,1,126.61547574000008,43.788298627000074,125.98906661500007,42.96706881600005
374,379,6,126.56707860300003,43.774025935000054,125.98906661500007,42.96706881600005
375,379,126,126.4965091,43.7948124000001,125.98906661500007,42.96706881600005
376,379,3,126.41218788100002,43.677853920000075,125.98906661500007,42.96706881600005
377,379,2,126.1532035250001,43.46347577500006,125.98906661500007,42.96706881600005
378,379,12,126.00717761600004,43.12554858100003,125.98906661500007,42.96706881600005
379,379,1,125.98906661500007,42.96706881600005,125.98906661500007,42.96706881600005
37A,379,4,125.82228721700005,42.793386256000076,125.98906661500007,42.96706881600005
37B,379,28,125.64328248300001,42.571517767000046,125.98906661500007,42.96706881600005
37D,379,1,125.3632918610001,42.348693310000044,125.98906661500007,42.96706881600005
37E,379,49,125.28489156400008,42.300966050000056,125.98906661500007,42.96706881600005
383,379,3,125.80804557900001,42.34677105900005,125.98906661500007,42.96706881600005
385,379,2,125.75003957700005,42.60196191000006,125.98906661500007,42.96706881600005
391,379,2,126.4736873000001,41.974801350000064,125.98906661500007,42.96706881600005
393,379,1,126.21020338500011,42.43164050300004,125.98906661500007,42.96706881600005
3A3,379,1,126.63026963700008,44.14593252800006,125.98906661500007,42.96706881600005
3A5,379,2,126.81859515100007,44.288285280000025,125.98906661500007,42.96706881600005
622,379,1,125.41400851800006,44.12989938800007,125.98906661500007,42.96706881600005
131,37A,2,125.3209912000001,43.7925926,125.82228721700005,42.793386256000076
233,37A,7,125.56291625100005,42.68225550100004,125.82228721700005,42.793386256000076
252,37A,1,126.74025045000008,42.37168875000003,125.82228721700005,42.793386256000076
297,37A,1,125.86151678500005,41.79211507800005,125.82228721700005,42.793386256000076
322,37A,2,126.4637434870001,43.93134627500007,125.82228721700005,42.793386256000076
375,37A,3,126.4965091,43.7948124000001,125.82228721700005,42.793386256000076
376,37A,1,126.41218788100002,43.677853920000075,125.82228721700005,42.793386256000076
378,37A,1,126.00717761600004,43.12554858100003,125.82228721700005,42.793386256000076
379,37A,5,125.98906661500007,42.96706881600005,125.82228721700005,42.793386256000076
37B,37A,16,125.64328248300001,42.571517767000046,125.82228721700005,42.793386256000076
37E,37A,20,125.28489156400008,42.300966050000056,125.82228721700005,42.793386256000076
383,37A,1,125.80804557900001,42.34677105900005,125.82228721700005,42.793386256000076
384,37A,1,125.75093260300002,42.50685652400006,125.82228721700005,42.793386256000076
385,37A,4,125.75003957700005,42.60196191000006,125.82228721700005,42.793386256000076
131,37D,7,125.3209912000001,43.7925926,125.3632918610001,42.348693310000044
132,37D,1,125.40367465000008,43.832945650000056,125.3632918610001,42.348693310000044
223,37D,1,125.30422112500003,43.22071725300003,125.3632918610001,42.348693310000044
313,37D,1,125.8115129,43.9761267000001,125.3632918610001,42.348693310000044
379,37D,1,125.98906661500007,42.96706881600005,125.3632918610001,42.348693310000044
37A,37D,1,125.82228721700005,42.793386256000076,125.3632918610001,42.348693310000044
37B,37D,6,125.64328248300001,42.571517767000046,125.3632918610001,42.348693310000044
37E,37D,117,125.28489156400008,42.300966050000056,125.3632918610001,42.348693310000044
131,37E,6,125.3209912000001,43.7925926,125.28489156400008,42.300966050000056
132,37E,1,125.40367465000008,43.832945650000056,125.28489156400008,42.300966050000056
212,37E,3,125.3226954,43.3594368,125.28489156400008,42.300966050000056
231,37E,1,125.47032769400005,43.128101549000064,125.28489156400008,42.300966050000056
233,37E,1,125.56291625100005,42.68225550100004,125.28489156400008,42.300966050000056
243,37E,1,126.0128726150001,42.81713902300004,125.28489156400008,42.300966050000056
244,37E,3,126.11105144700002,42.70220170600004,125.28489156400008,42.300966050000056
245,37E,1,126.2191815000001,42.63006414500006,125.28489156400008,42.300966050000056
252,37E,6,126.74025045000008,42.37168875000003,125.28489156400008,42.300966050000056
255,37E,1,127.27065426600007,42.30857574400005,125.28489156400008,42.300966050000056
256,37E,2,127.4246418,42.18310995000007,125.28489156400008,42.300966050000056
257,37E,2,127.5419469840001,42.132698453000046,125.28489156400008,42.300966050000056
291,37E,1,125.33907782900008,41.72316806100008,125.28489156400008,42.300966050000056
322,37E,8,126.4637434870001,43.93134627500007,125.28489156400008,42.300966050000056
323,37E,1,126.54949530900001,43.943748937000066,125.28489156400008,42.300966050000056
326,37E,1,127.29828991400007,43.89168362800007,125.28489156400008,42.300966050000056
327,37E,2,127.3566136000001,43.7776381,125.28489156400008,42.300966050000056
333,37E,1,128.3021198890001,43.37450849800007,125.28489156400008,42.300966050000056
335,37E,23,128.68901562200006,43.699083855000026,125.28489156400008,42.300966050000056
339,37E,1,128.1497106,43.36082495000005,125.28489156400008,42.300966050000056
33D,37E,2,127.67961609000008,42.51734649100007,125.28489156400008,42.300966050000056
341,37E,4,128.957026,43.1396928,125.28489156400008,42.300966050000056
343,37E,5,129.4842795090001,42.989804751000065,125.28489156400008,42.300966050000056
344,37E,1,129.7908429890001,43.014786162000064,125.28489156400008,42.300966050000056
345,37E,5,129.3548533000001,42.89936395700005,125.28489156400008,42.300966050000056
363,37E,1,129.2506863000001,42.77238529500005,125.28489156400008,42.300966050000056
373,37E,14,126.61547574000008,43.788298627000074,125.28489156400008,42.300966050000056
374,37E,2,126.56707860300003,43.774025935000054,125.28489156400008,42.300966050000056
375,37E,33,126.4965091,43.7948124000001,125.28489156400008,42.300966050000056
376,37E,9,126.41218788100002,43.677853920000075,125.28489156400008,42.300966050000056
377,37E,1,126.1532035250001,43.46347577500006,125.28489156400008,42.300966050000056
378,37E,3,126.00717761600004,43.12554858100003,125.28489156400008,42.300966050000056
379,37E,33,125.98906661500007,42.96706881600005,125.28489156400008,42.300966050000056
37A,37E,17,125.82228721700005,42.793386256000076,125.28489156400008,42.300966050000056
37B,37E,74,125.64328248300001,42.571517767000046,125.28489156400008,42.300966050000056
37C,37E,22,125.46131576200003,42.48591253700005,125.28489156400008,42.300966050000056
37D,37E,103,125.3632918610001,42.348693310000044,125.28489156400008,42.300966050000056
382,37E,1,125.81520487000012,42.249826908000045,125.28489156400008,42.300966050000056
383,37E,2,125.80804557900001,42.34677105900005,125.28489156400008,42.300966050000056
385,37E,3,125.75003957700005,42.60196191000006,125.28489156400008,42.300966050000056
3A3,37E,1,126.63026963700008,44.14593252800006,125.28489156400008,42.300966050000056
3A4,37E,1,126.81859515100007,44.288285280000025,125.28489156400008,42.300966050000056
3A5,37E,2,126.81859515100007,44.288285280000025,125.28489156400008,42.300966050000056
3A8,37E,5,127.19147194600009,44.62317776500004,125.28489156400008,42.300966050000056
591,37E,1,124.96698765000008,45.42920945000003,125.28489156400008,42.300966050000056
611,37E,1,126.11295746700011,45.11385153200007,125.28489156400008,42.300966050000056
613,37E,1,125.91400405000002,44.839689650000025,125.28489156400008,42.300966050000056
131,381,6,125.3209912000001,43.7925926,125.78149765000012,42.0345816000001
233,381,4,125.56291625100005,42.68225550100004,125.78149765000012,42.0345816000001
291,381,2,125.33907782900008,41.72316806100008,125.78149765000012,42.0345816000001
294,381,2,125.77106545000004,41.673053150000044,125.78149765000012,42.0345816000001
297,381,88,125.86151678500005,41.79211507800005,125.78149765000012,42.0345816000001
311,381,1,125.44269073300006,43.88860573300008,125.78149765000012,42.0345816000001
373,381,1,126.61547574000008,43.788298627000074,125.78149765000012,42.0345816000001
379,381,1,125.98906661500007,42.96706881600005,125.78149765000012,42.0345816000001
382,381,83,125.81520487000012,42.249826908000045,125.78149765000012,42.0345816000001
383,381,1,125.80804557900001,42.34677105900005,125.78149765000012,42.0345816000001
384,381,21,125.75093260300002,42.50685652400006,125.78149765000012,42.0345816000001
385,381,1,125.75003957700005,42.60196191000006,125.78149765000012,42.0345816000001
391,381,4,126.4736873000001,41.974801350000064,125.78149765000012,42.0345816000001
131,382,11,125.3209912000001,43.7925926,125.81520487000012,42.249826908000045
212,382,1,125.3226954,43.3594368,125.81520487000012,42.249826908000045
231,382,1,125.47032769400005,43.128101549000064,125.81520487000012,42.249826908000045
233,382,2,125.56291625100005,42.68225550100004,125.81520487000012,42.249826908000045
294,382,4,125.77106545000004,41.673053150000044,125.81520487000012,42.249826908000045
295,382,4,125.52592370800005,41.52195489600007,125.81520487000012,42.249826908000045
297,382,106,125.86151678500005,41.79211507800005,125.81520487000012,42.249826908000045
37B,382,1,125.64328248300001,42.571517767000046,125.81520487000012,42.249826908000045
381,382,64,125.78149765000012,42.0345816000001,125.81520487000012,42.249826908000045
383,382,2,125.80804557900001,42.34677105900005,125.81520487000012,42.249826908000045
384,382,6,125.75093260300002,42.50685652400006,125.81520487000012,42.249826908000045
385,382,1,125.75003957700005,42.60196191000006,125.81520487000012,42.249826908000045
391,382,1,126.4736873000001,41.974801350000064,125.81520487000012,42.249826908000045
412,382,1,125.17844416900004,43.930943366000065,125.81520487000012,42.249826908000045
131,383,74,125.3209912000001,43.7925926,125.80804557900001,42.34677105900005
132,383,10,125.40367465000008,43.832945650000056,125.80804557900001,42.34677105900005
133,383,1,125.45553092300008,43.94948199800007,125.80804557900001,42.34677105900005
212,383,9,125.3226954,43.3594368,125.80804557900001,42.34677105900005
231,383,2,125.47032769400005,43.128101549000064,125.80804557900001,42.34677105900005
233,383,7,125.56291625100005,42.68225550100004,125.80804557900001,42.34677105900005
252,383,1,126.74025045000008,42.37168875000003,125.80804557900001,42.34677105900005
294,383,3,125.77106545000004,41.673053150000044,125.80804557900001,42.34677105900005
297,383,10,125.86151678500005,41.79211507800005,125.80804557900001,42.34677105900005
312,383,1,125.64987923700005,43.968514371000026,125.80804557900001,42.34677105900005
375,383,4,126.4965091,43.7948124000001,125.80804557900001,42.34677105900005
379,383,2,125.98906661500007,42.96706881600005,125.80804557900001,42.34677105900005
37A,383,1,125.82228721700005,42.793386256000076,125.80804557900001,42.34677105900005
37E,383,2,125.28489156400008,42.300966050000056,125.80804557900001,42.34677105900005
382,383,2,125.81520487000012,42.249826908000045,125.80804557900001,42.34677105900005
384,383,83,125.75093260300002,42.50685652400006,125.80804557900001,42.34677105900005
385,383,10,125.75003957700005,42.60196191000006,125.80804557900001,42.34677105900005
391,383,1,126.4736873000001,41.974801350000064,125.80804557900001,42.34677105900005
591,383,1,124.96698765000008,45.42920945000003,125.80804557900001,42.34677105900005
131,384,19,125.3209912000001,43.7925926,125.75093260300002,42.50685652400006
132,384,2,125.40367465000008,43.832945650000056,125.75093260300002,42.50685652400006
133,384,2,125.45553092300008,43.94948199800007,125.75093260300002,42.50685652400006
212,384,2,125.3226954,43.3594368,125.75093260300002,42.50685652400006
294,384,5,125.77106545000004,41.673053150000044,125.75093260300002,42.50685652400006
295,384,3,125.52592370800005,41.52195489600007,125.75093260300002,42.50685652400006
297,384,87,125.86151678500005,41.79211507800005,125.75093260300002,42.50685652400006
375,384,1,126.4965091,43.7948124000001,125.75093260300002,42.50685652400006
379,384,1,125.98906661500007,42.96706881600005,125.75093260300002,42.50685652400006
37B,384,3,125.64328248300001,42.571517767000046,125.75093260300002,42.50685652400006
381,384,9,125.78149765000012,42.0345816000001,125.75093260300002,42.50685652400006
382,384,10,125.81520487000012,42.249826908000045,125.75093260300002,42.50685652400006
383,384,75,125.80804557900001,42.34677105900005,125.75093260300002,42.50685652400006
385,384,3,125.75003957700005,42.60196191000006,125.75093260300002,42.50685652400006
397,384,1,126.57924563800009,42.096445593000055,125.75093260300002,42.50685652400006
3A5,384,1,126.81859515100007,44.288285280000025,125.75093260300002,42.50685652400006
611,384,1,126.11295746700011,45.11385153200007,125.75093260300002,42.50685652400006
131,385,24,125.3209912000001,43.7925926,125.75003957700005,42.60196191000006
132,385,8,125.40367465000008,43.832945650000056,125.75003957700005,42.60196191000006
133,385,2,125.45553092300008,43.94948199800007,125.75003957700005,42.60196191000006
212,385,2,125.3226954,43.3594368,125.75003957700005,42.60196191000006
233,385,3,125.56291625100005,42.68225550100004,125.75003957700005,42.60196191000006
294,385,1,125.77106545000004,41.673053150000044,125.75003957700005,42.60196191000006
297,385,17,125.86151678500005,41.79211507800005,125.75003957700005,42.60196191000006
322,385,2,126.4637434870001,43.93134627500007,125.75003957700005,42.60196191000006
373,385,1,126.61547574000008,43.788298627000074,125.75003957700005,42.60196191000006
375,385,6,126.4965091,43.7948124000001,125.75003957700005,42.60196191000006
377,385,2,126.1532035250001,43.46347577500006,125.75003957700005,42.60196191000006
379,385,5,125.98906661500007,42.96706881600005,125.75003957700005,42.60196191000006
37A,385,6,125.82228721700005,42.793386256000076,125.75003957700005,42.60196191000006
37C,385,1,125.46131576200003,42.48591253700005,125.75003957700005,42.60196191000006
37E,385,8,125.28489156400008,42.300966050000056,125.75003957700005,42.60196191000006
381,385,1,125.78149765000012,42.0345816000001,125.75003957700005,42.60196191000006
382,385,1,125.81520487000012,42.249826908000045,125.75003957700005,42.60196191000006
383,385,7,125.80804557900001,42.34677105900005,125.75003957700005,42.60196191000006
384,385,4,125.75093260300002,42.50685652400006,125.75003957700005,42.60196191000006
391,385,1,126.4736873000001,41.974801350000064,125.75003957700005,42.60196191000006
393,385,1,126.21020338500011,42.43164050300004,125.75003957700005,42.60196191000006
3A1,385,1,126.62190855400002,43.93965094600003,125.75003957700005,42.60196191000006
512,385,1,125.16413452500001,44.16457268000005,125.75003957700005,42.60196191000006
893,385,1,123.63304482900003,43.59561363200004,125.75003957700005,42.60196191000006
131,392,4,125.3209912000001,43.7925926,126.27115843000001,42.247578522000026
132,392,1,125.40367465000008,43.832945650000056,126.27115843000001,42.247578522000026
212,392,3,125.3226954,43.3594368,126.27115843000001,42.247578522000026
243,392,1,126.0128726150001,42.81713902300004,126.27115843000001,42.247578522000026
257,392,1,127.5419469840001,42.132698453000046,126.27115843000001,42.247578522000026
297,392,2,125.86151678500005,41.79211507800005,126.27115843000001,42.247578522000026
311,392,1,125.44269073300006,43.88860573300008,126.27115843000001,42.247578522000026
37B,392,1,125.64328248300001,42.571517767000046,126.27115843000001,42.247578522000026
391,392,14,126.4736873000001,41.974801350000064,126.27115843000001,42.247578522000026
393,392,4,126.21020338500011,42.43164050300004,126.27115843000001,42.247578522000026
394,392,1,126.23875010100005,42.502940618000025,126.27115843000001,42.247578522000026
397,392,1,126.57924563800009,42.096445593000055,126.27115843000001,42.247578522000026
131,393,2,125.3209912000001,43.7925926,126.21020338500011,42.43164050300004
244,393,5,126.11105144700002,42.70220170600004,126.21020338500011,42.43164050300004
245,393,4,126.2191815000001,42.63006414500006,126.21020338500011,42.43164050300004
251,393,1,126.43160545,42.47803645000005,126.21020338500011,42.43164050300004
252,393,1,126.74025045000008,42.37168875000003,126.21020338500011,42.43164050300004
255,393,1,127.27065426600007,42.30857574400005,126.21020338500011,42.43164050300004
297,393,1,125.86151678500005,41.79211507800005,126.21020338500011,42.43164050300004
379,393,1,125.98906661500007,42.96706881600005,126.21020338500011,42.43164050300004
37E,393,1,125.28489156400008,42.300966050000056,126.21020338500011,42.43164050300004
391,393,1,126.4736873000001,41.974801350000064,126.21020338500011,42.43164050300004
392,393,5,126.27115843000001,42.247578522000026,126.21020338500011,42.43164050300004
394,393,1,126.23875010100005,42.502940618000025,126.21020338500011,42.43164050300004
131,394,1,125.3209912000001,43.7925926,126.23875010100005,42.502940618000025
233,394,1,125.56291625100005,42.68225550100004,126.23875010100005,42.502940618000025
244,394,5,126.11105144700002,42.70220170600004,126.23875010100005,42.502940618000025
297,394,1,125.86151678500005,41.79211507800005,126.23875010100005,42.502940618000025
311,394,1,125.44269073300006,43.88860573300008,126.23875010100005,42.502940618000025
37B,394,1,125.64328248300001,42.571517767000046,126.23875010100005,42.502940618000025
391,394,1,126.4736873000001,41.974801350000064,126.23875010100005,42.502940618000025
392,394,2,126.27115843000001,42.247578522000026,126.23875010100005,42.502940618000025
